Easting,Northing,Name,Driller,Date Drilled,Abstraction Volume per day,District,Borehole Depth,Static Water Level,Yield l/s,Status,Functionality,,
661852,8458605,Yunusu ,,,,Salima,0.00001,0.00001,0.00001,,Functional,,
661858,8463086,Kabumbu 1 ,,,,Salima,0.00001,0.00001,0.00001,,Functional,,
661876,8460740,Milinje  ,,,,Salima,0.00001,0.00001,0.00001,,Functional,,
661879,8452987,Malowa CCAP Church ,,,,Salima,0.00001,0.00001,0.00001,,Functional,,
661893,8440888,Mkweche  ,,,,Salima,0.00001,0.00001,0.00001,,Functional,,
661895,8462345,Zeze ,,,,Salima,0.00001,0.00001,0.00001,,Functional,,
661933,8452146,Chipoka parish ,,,,Salima,0.00001,0.00001,0.00001,,Functional,,
661943,8464368,Mamulu  ,,,,Salima,0.00001,0.00001,0.00001,,Functional,,
661946,8465373,Che Lubera  ,,,,Salima,0.00001,0.00001,0.00001,,Functional,,
661951,8454412,Chindenga  ,,,,Salima,0.00001,0.00001,0.00001,,Functional,,
661952,8452561,Chipoka1 FP school  ,,,,Salima,0.00001,0.00001,0.00001,,Functional,,
661957,8453679,Chikuni  ,,,,Salima,0.00001,0.00001,0.00001,,Functional,,
662007,8453891,Chikuni mosque ,,,,Salima,0.00001,0.00001,0.00001,,Functional,,
662048,8448961,Nsandu  ,,,,Salima,0.00001,0.00001,0.00001,,Functional,,
662076,8475626,Mkoka  ,,,,Salima,0.00001,0.00001,0.00001,,Functional,,
662106,8463009,Nyangu ,,,,Salima,0.00001,0.00001,0.00001,,Functional,,
662121,8449281,Mlenga  ,,,,Salima,0.00001,0.00001,0.00001,,Functional,,
662123,8451732,Mikuju ,,,,Salima,0.00001,0.00001,0.00001,,Functional,,
662130,8441207,Mbatamira  ,,,,Salima,0.00001,0.00001,0.00001,,Functional,,
662165,8449521,Mtiya  No.1,,,,Salima,0.00001,0.00001,0.00001,,Functional,,
662167,8452991,Ngwena ,,,,Salima,0.00001,0.00001,0.00001,,Functional,,
662198,8465117,Kutsanja mosque ,,,,Salima,0.00001,0.00001,0.00001,,Functional,,
662207,8465287,Bonongwe ,,,,Salima,0.00001,0.00001,0.00001,,Functional,,
662230,8451883,saidi ,,,,Salima,0.00001,0.00001,0.00001,,Functional,,
662250,8450529,Mikuju Mosque  ,,,,Salima,0.00001,0.00001,0.00001,,Functional,,
662251,8447089,Mlambe  ,,,,Salima,0.00001,0.00001,0.00001,,Functional,,
662263,8450264,Maungutwa  ,,,,Salima,0.00001,0.00001,0.00001,,Functional,,
662336,8446763,Tembo  ,,,,Salima,0.00001,0.00001,0.00001,,Functional,,
662365,8463907,Kapanda ,,,,Salima,0.00001,0.00001,0.00001,,Functional,,
662407,8463485,Naliomba old school ,,,,Salima,0.00001,0.00001,0.00001,,Functional,,
662454,8464412,Mamulu ,,,,Salima,0.00001,0.00001,0.00001,,Functional,,
662478,8475526,Kunyenga  ,,,,Salima,0.00001,0.00001,0.00001,,Functional,,
662489,8441175,Ziyamba  ,,,,Salima,0.00001,0.00001,0.00001,,Functional,,
662497,8460190,Ngwale ,,,,Salima,0.00001,0.00001,0.00001,,Functional,,
662498,8447775,Chipwanya  ,,,,Salima,0.00001,0.00001,0.00001,,Functional,,
662521,8443069,Madiyere ,,,,Salima,0.00001,0.00001,0.00001,,Functional,,
662530,8441904,Kumtonda3  ,,,,Salima,0.00001,0.00001,0.00001,,Functional,,
662539,8273903,Mwanza Prison,Borehole Construction Fund,,,Mwanza,0.00001,0.00001,0.00001,,Functional,,
662543,8447068,Thugulu ,,,,Salima,0.00001,0.00001,0.00001,,Functional,,
662588,8452213,Anglican church ,,,,Salima,0.00001,0.00001,0.00001,,Functional,,
662625,8442446,Manda ,,,,Salima,0.00001,0.00001,0.00001,,Functional,,
662675,8459987,Ku Tambala ,,,,Salima,0.00001,0.00001,0.00001,,Functional,,
662700,8447459,Khwidzi Market  ,,,,Salima,0.00001,0.00001,0.00001,,Functional,,
662760,8460206,Mtupa ,,,,Salima,0.00001,0.00001,0.00001,,Functional,,
662794,8459240,Mzwenene ,,,,Salima,0.00001,0.00001,0.00001,,Functional,,
662862,8459574,Thundu ,,,,Salima,0.00001,0.00001,0.00001,,Functional,,
662949,8444814,Kapanda 2 ,,,,Salima,0.00001,0.00001,0.00001,,Functional,,
662950,8455500,Thokozani school ,,,,Salima,0.00001,0.00001,0.00001,,Functional,,
662962,8445480,Kumalendo 2 ,,,,Salima,0.00001,0.00001,0.00001,,Functional,,
662978,8442689,Chituwire SDA ,,,,Salima,0.00001,0.00001,0.00001,,Functional,,
662979,8441987,Kumtonda2 ,,,,Salima,0.00001,0.00001,0.00001,,Functional,,
662984,8446331,Kamphinda Ii  ,,,,Salima,0.00001,0.00001,0.00001,,Functional,,
663004,8447501,Ndevu  ,,,,Salima,0.00001,0.00001,0.00001,,Functional,,
663012,8444141,Kapanda ,,,,Salima,0.00001,0.00001,0.00001,,Functional,,
663046,8467834,Sangalala ,,,,Salima,0.00001,0.00001,0.00001,,Functional,,
663066,8455384,Chiwambola ,,,,Salima,0.00001,0.00001,0.00001,,Functional,,
663121,8444129,Kapanda 2 mosque  ,,,,Salima,0.00001,0.00001,0.00001,,Functional,,
663133,8443626,Ngodzi CDSS ,,,,Salima,0.00001,0.00001,0.00001,,Functional,,
663180,8441820,Ngodzi Health Centre ,,,,Salima,0.00001,0.00001,0.00001,,Functional,,
663205,8455439,Mtika  2,,,,Salima,0.00001,0.00001,0.00001,,Functional,,
663206,8461121,Kanyang'wa mchokere water poin,,,,Salima,0.00001,0.00001,0.00001,,Functional,,
663216,8468470,Mtsunga school ,,,,Salima,0.00001,0.00001,0.00001,,Functional,,
663218,8442273,Kumtonda ,,,,Salima,0.00001,0.00001,0.00001,,Functional,,
663233,8457274,Namdzikoza ,,,,Salima,0.00001,0.00001,0.00001,,Functional,,
663243,8456639,Majora1,,,,Salima,0.00001,0.00001,0.00001,,Functional,,
663246,8443004,Chituwire  ,,,,Salima,0.00001,0.00001,0.00001,,Functional,,
663264,8443770,Napache LEA school ,,,,Salima,0.00001,0.00001,0.00001,,Functional,,
663292,8454967,Chikoko ,,,,Salima,0.00001,0.00001,0.00001,,Functional,,
663296,8453572,Ngwena ,,,,Salima,0.00001,0.00001,0.00001,,Functional,,
663299,8441353,Ngoma Masjd ,,,,Salima,0.00001,0.00001,0.00001,,Functional,,
663300,8441915,Ngodzi Health Centre 3 ,,,,Salima,0.00001,0.00001,0.00001,,Functional,,
663328,8456551,Mtondo  ,,,,Salima,0.00001,0.00001,0.00001,,Functional,,
663331,8457518,Msumwa school ,,,,Salima,0.00001,0.00001,0.00001,,Functional,,
663342,8455183,Mtondo ,,,,Salima,0.00001,0.00001,0.00001,,Functional,,
663361,8456474,Majora  1,,,,Salima,0.00001,0.00001,0.00001,,Functional,,
663426,8452756,Takumana ,,,,Salima,0.00001,0.00001,0.00001,,Functional,,
663429,8442198,Mtonda ,,,,Salima,0.00001,0.00001,0.00001,,Functional,,
663434,8441533,Ngoma mosque ,,,,Salima,0.00001,0.00001,0.00001,,Functional,,
663512,8455734,Kandeu ,,,,Salima,0.00001,0.00001,0.00001,,Functional,,
663520,8457056,Kachere  ,,,,Salima,0.00001,0.00001,0.00001,,Functional,,
663526,8444390,Kapanda 3  ,,,,Salima,0.00001,0.00001,0.00001,,Functional,,
663539,8441496,Ngodzi School  ,,,,Salima,0.00001,0.00001,0.00001,,Functional,,
663577,8468068,Kalombola ,,,,Salima,0.00001,0.00001,0.00001,,Functional,,
663587,8456131,Samkumbe ,,,,Salima,0.00001,0.00001,0.00001,,Functional,,
663598,8442793,Chifuwa  ,,,,Salima,0.00001,0.00001,0.00001,,Functional,,
663628,8460911,Chikowa GP School  ,,,,Salima,0.00001,0.00001,0.00001,,Functional,,
663637,8461016,Kandulu cpcc,,,,Salima,0.00001,0.00001,0.00001,,Functional,,
663656,8440335,Kadria mosque ,,,,Salima,0.00001,0.00001,0.00001,,Functional,,
663662,8440821,Kambalame MM121 ,,,,Salima,0.00001,0.00001,0.00001,,Functional,,
663697,8461202, Makhaza ,,,,Salima,0.00001,0.00001,0.00001,,Functional,,
663704,8452387,Agriculture staff ,,,,Salima,0.00001,0.00001,0.00001,,Functional,,
663724,8475543,Saizi  ,,,,Salima,0.00001,0.00001,0.00001,,Functional,,
663757,8440570,Lumwira  ,,,,Salima,0.00001,0.00001,0.00001,,Functional,,
663816,8467856,Kumalowa ,,,,Salima,0.00001,0.00001,0.00001,,Functional,,
663820,8452614,Gomani ,,,,Salima,0.00001,0.00001,0.00001,,Functional,,
663827,8461056,Kandulu ,,,,Salima,0.00001,0.00001,0.00001,,Functional,,
663838,8440770,Kambalame mosque ,,,,Salima,0.00001,0.00001,0.00001,,Functional,,
663839,8457022,Kuchipoka ,,,,Salima,0.00001,0.00001,0.00001,,Functional,,
663854,8460956,Kandulu Mosque ,,,,Salima,0.00001,0.00001,0.00001,,Functional,,
663863,8461630,Kamwendo  ,,,,Salima,0.00001,0.00001,0.00001,,Functional,,
663865,8441386,Namalomba  ,,,,Salima,0.00001,0.00001,0.00001,,Functional,,
663878,8461424,Kalino  ,,,,Salima,0.00001,0.00001,0.00001,,Functional,,
663886,8440270,Dave  ,,,,Salima,0.00001,0.00001,0.00001,,Functional,,
663894,8452009,Chipoka 2 ,,,,Salima,0.00001,0.00001,0.00001,,Functional,,
663923,8440949,Ngodzi Skills Centre  ,,,,Salima,0.00001,0.00001,0.00001,,Functional,,
663932,8456835,Nankumba ,,,,Salima,0.00001,0.00001,0.00001,,Functional,,
663993,8460738,M'mango ,,,,Salima,0.00001,0.00001,0.00001,,Functional,,
664021,8460889,Chidothi watet point,,,,Salima,0.00001,0.00001,0.00001,,Functional,,
664031,8466119,Kumnule ,,,,Salima,0.00001,0.00001,0.00001,,Functional,,
664036,8440860,Kambalame market  ,,,,Salima,0.00001,0.00001,0.00001,,Functional,,
664047,8440656,Ngodzi Baptist Church  ,,,,Salima,0.00001,0.00001,0.00001,,Functional,,
664047,8461417,Kalino  no 1,,,,Salima,0.00001,0.00001,0.00001,,Functional,,
664054,8470732,Mgwale ,,,,Salima,0.00001,0.00001,0.00001,,Functional,,
664092,8461684,Gome  ,,,,Salima,0.00001,0.00001,0.00001,,Functional,,
664107,8470733,Mmanga 2 ,,,,Salima,0.00001,0.00001,0.00001,,Functional,,
664119,8457109,Kuchipoka 1  ,,,,Salima,0.00001,0.00001,0.00001,,Functional,,
664122,8466050,Kumnule mosque ,,,,Salima,0.00001,0.00001,0.00001,,Functional,,
664138,8460712,Masawu ,,,,Salima,0.00001,0.00001,0.00001,,Functional,,
664164,8470620,Mmanga main mosque 1 ,,,,Salima,0.00001,0.00001,0.00001,,Functional,,
664166,8461138,Wilson Andrew  ,,,,Salima,0.00001,0.00001,0.00001,,Functional,,
664187,8441509,Imedi  ,,,,Salima,0.00001,0.00001,0.00001,,Functional,,
664196,8439525,Kaphulika village  no 2,,,,Salima,0.00001,0.00001,0.00001,,Functional,,
664198,8460925,Chipangula  ,,,,Salima,0.00001,0.00001,0.00001,,Functional,,
664202,8460506,Mtaya moyo ,,,,Salima,0.00001,0.00001,0.00001,,Functional,,
664222,8470816,Zombe ,,,,Salima,0.00001,0.00001,0.00001,,Functional,,
664256,8440827,Kapichi ,,,,Salima,0.00001,0.00001,0.00001,,Functional,,
664256,8461024,Muli  ,,,,Salima,0.00001,0.00001,0.00001,,Functional,,
664262,8460553,Chileka ,,,,Salima,0.00001,0.00001,0.00001,,Functional,,
664263,8471129,Bakiri  ,,,,Salima,0.00001,0.00001,0.00001,,Functional,,
664273,8440508,Khwaluwalu mosque  ,,,,Salima,0.00001,0.00001,0.00001,,Functional,,
664282,8470711,Kachala ,,,,Salima,0.00001,0.00001,0.00001,,Functional,,
664317,8465838,William ,,,,Salima,0.00001,0.00001,0.00001,,Functional,,
664322,8461154,Kapiti  ,,,,Salima,0.00001,0.00001,0.00001,,Functional,,
664344,8476927,Chipango 2 ,,,,Salima,0.00001,0.00001,0.00001,,Functional,,
664361,8470299,Matumula ,,,,Salima,0.00001,0.00001,0.00001,,Functional,,
664384,8441346,Mwazalamba ,,,,Salima,0.00001,0.00001,0.00001,,Functional,,
664391,8471220,Juma mosque  ,,,,Salima,0.00001,0.00001,0.00001,,Functional,,
664410,8470620,Kululanga ,,,,Salima,0.00001,0.00001,0.00001,,Functional,,
664432,8470814,Zombe 2 ,,,,Salima,0.00001,0.00001,0.00001,,Functional,,
664453,8471123,Juma Maganga  ,,,,Salima,0.00001,0.00001,0.00001,,Functional,,
664455,8477031,Mtendere  ,,,,Salima,0.00001,0.00001,0.00001,,Functional,,
664466,8476976,Glad Tidings Children  ,,,,Salima,0.00001,0.00001,0.00001,,Functional,,
664481,8439933,Mary Lu Clinic ,,,,Salima,0.00001,0.00001,0.00001,,Functional,,
664507,8470522,Mmanga 1 ,,,,Salima,0.00001,0.00001,0.00001,,Functional,,
664530,8477050,Jambo ,,,,Salima,0.00001,0.00001,0.00001,,Functional,,
664531,8476975,Tiyanjane  ,,,,Salima,0.00001,0.00001,0.00001,,Functional,,
664540,8441174,Mnamba2 ,,,,Salima,0.00001,0.00001,0.00001,,Functional,,
664585,8471197,Jabiri  ,,,,Salima,0.00001,0.00001,0.00001,,Functional,,
664595,8476880,Chipango village  ,,,,Salima,0.00001,0.00001,0.00001,,Functional,,
664627,8470454,Chisindo ,,,,Salima,0.00001,0.00001,0.00001,,Functional,,
664666,8471260,Mautanga  ,,,,Salima,0.00001,0.00001,0.00001,,Functional,,
664671,8465184,Chankhwa ,,,,Salima,0.00001,0.00001,0.00001,,Functional,,
664679,8466829,Chikapula ,,,,Salima,0.00001,0.00001,0.00001,,Functional,,
664696,8445003,Malendo ,,,,Salima,0.00001,0.00001,0.00001,,Functional,,
664719,8465009,Njolo ,,,,Salima,0.00001,0.00001,0.00001,,Functional,,
664754,8444812,Mzizima  ,,,,Salima,0.00001,0.00001,0.00001,,Functional,,
664755,8465329,Binali ,,,,Salima,0.00001,0.00001,0.00001,,Functional,,
664797,8445281,Mang'oma  ,,,,Salima,0.00001,0.00001,0.00001,,Functional,,
664841,8470535,Edward  ,,,,Salima,0.00001,0.00001,0.00001,,Functional,,
664842,8460447,Mpundu  ,,,,Salima,0.00001,0.00001,0.00001,,Functional,,
664855,8441312,Khwaluwalu  ,,,,Salima,0.00001,0.00001,0.00001,,Functional,,
664902,8465486,Mgwirizano school ,,,,Salima,0.00001,0.00001,0.00001,,Functional,,
664907,8470301,Matumula 2 ,,,,Salima,0.00001,0.00001,0.00001,,Functional,,
664935,8461480,Mabwera Masjeed ,,,,Salima,0.00001,0.00001,0.00001,,Functional,,
664979,8460049,Chizanje  ,,,,Salima,0.00001,0.00001,0.00001,,Functional,,
665002,8470637,Msanyama  ,,,,Salima,0.00001,0.00001,0.00001,,Functional,,
665023,8444770,Chilungo  ,,,,Salima,0.00001,0.00001,0.00001,,Functional,,
665025,8468085,Mchinga ,,,,Salima,0.00001,0.00001,0.00001,,Functional,,
665032,8459875,Mitawa  ,,,,Salima,0.00001,0.00001,0.00001,,Functional,,
665063,8447205,Chitipi FP School  ,,,,Salima,0.00001,0.00001,0.00001,,Functional,,
665078,8465398,Tasangalala ,,,,Salima,0.00001,0.00001,0.00001,,Functional,,
665102,8470486,Maweru  ,,,,Salima,0.00001,0.00001,0.00001,,Functional,,
665116,8444618,Chimsolo School ,,,,Salima,0.00001,0.00001,0.00001,,Functional,,
665150,8465061,Mchenga ,,,,Salima,0.00001,0.00001,0.00001,,Functional,,
665200,8444383,Saisi  ,,,,Salima,0.00001,0.00001,0.00001,,Functional,,
665203,8459685,Mkhula school  ,,,,Salima,0.00001,0.00001,0.00001,,Functional,,
665286,8459827,Mkhula  FP School  no 2,,,,Salima,0.00001,0.00001,0.00001,,Functional,,
665302,8458081,San Maganga water poimt,,,,Salima,0.00001,0.00001,0.00001,,Functional,,
665313,8470253,Kapira school ,,,,Salima,0.00001,0.00001,0.00001,,Functional,,
665331,8460110,Ngwire  ,,,,Salima,0.00001,0.00001,0.00001,,Functional,,
665341,8443303,Chimatiro  ,,,,Salima,0.00001,0.00001,0.00001,,Functional,,
665343,8465851,Mwafuli ,,,,Salima,0.00001,0.00001,0.00001,,Functional,,
665412,8470512,Masasa ,,,,Salima,0.00001,0.00001,0.00001,,Functional,,
665443,8442974,Matukuta  ,,,,Salima,0.00001,0.00001,0.00001,,Functional,,
665480,8470364,Beseni  ,,,,Salima,0.00001,0.00001,0.00001,,Functional,,
665494,8458260,Kalani FP school ,,,,Salima,0.00001,0.00001,0.00001,,Functional,,
665568,8444174,Mnumbe ,,,,Salima,0.00001,0.00001,0.00001,,Functional,,
665577,8469697,Chiwoko ,,,,Salima,0.00001,0.00001,0.00001,,Functional,,
665579,8459670,Nakutepa  ,,,,Salima,0.00001,0.00001,0.00001,,Functional,,
665589,8465671,Mwafuli 1 ,,,,Salima,0.00001,0.00001,0.00001,,Functional,,
665663,8469441,Kunchocholo ,,,,Salima,0.00001,0.00001,0.00001,,Functional,,
665883,8469138,Chindoole ,,,,Salima,0.00001,0.00001,0.00001,,Functional,,
665966,8459875,Mapiko  no1,,,,Salima,0.00001,0.00001,0.00001,,Functional,,
666011,8469226,Chilombo ,,,,Salima,0.00001,0.00001,0.00001,,Functional,,
666021,8441264,Kasowa mosque  ,,,,Salima,0.00001,0.00001,0.00001,,Functional,,
666117,8441366,Chimbwira School  ,,,,Salima,0.00001,0.00001,0.00001,,Functional,,
666171,8468917,Mkwinda ,,,,Salima,0.00001,0.00001,0.00001,,Functional,,
666187,8440598,Muonda  ,,,,Salima,0.00001,0.00001,0.00001,,Functional,,
666217,8469051,Mnyanje ,,,,Salima,0.00001,0.00001,0.00001,,Functional,,
666228,8464706,Chembe ,,,,Salima,0.00001,0.00001,0.00001,,Functional,,
666247,8441345,Chilambula central watetpoint,,,,Salima,0.00001,0.00001,0.00001,,Functional,,
666258,8441823,Chilambula 3 ,,,,Salima,0.00001,0.00001,0.00001,,Functional,,
666304,8441344,Chilambula mosque ,,,,Salima,0.00001,0.00001,0.00001,,Functional,,
666314,8464849,Sitambuli ,,,,Salima,0.00001,0.00001,0.00001,,Functional,,
666356,8465603,Kamchacha ,,,,Salima,0.00001,0.00001,0.00001,,Functional,,
666399,8441581,Chimazire  ,,,,Salima,0.00001,0.00001,0.00001,,Functional,,
666411,8440101,Kaphulika ,,,,Salima,0.00001,0.00001,0.00001,,Functional,,
666464,8462409,Mkwaila ,,,,Salima,0.00001,0.00001,0.00001,,Functional,,
666487,8465440,Chimphonde ,,,,Salima,0.00001,0.00001,0.00001,,Functional,,
666585,8467077,Kachule 2  ,,,,Salima,0.00001,0.00001,0.00001,,Functional,,
666663,8466813,Kachule 1 ,,,,Salima,0.00001,0.00001,0.00001,,Functional,,
666669,8468919,Nyoni ,,,,Salima,0.00001,0.00001,0.00001,,Functional,,
666674,8441160,Chilambula ,,,,Salima,0.00001,0.00001,0.00001,,Functional,,
666761,8441557,Lifeline ,,,,Salima,0.00001,0.00001,0.00001,,Functional,,
666892,8441284,Chilambula Fisheries ,,,,Salima,0.00001,0.00001,0.00001,,Functional,,
667119,8461408,Mtauchura2 ,,,,Salima,0.00001,0.00001,0.00001,,Functional,,
667158,8461453,Mtauchira mosque  ,,,,Salima,0.00001,0.00001,0.00001,,Functional,,
667511,8463900,Pinda ,,,,Salima,0.00001,0.00001,0.00001,,Functional,,
667708,8469174,Katsokwe  ,,,,Salima,0.00001,0.00001,0.00001,,Functional,,
667987,8464342,Kandulu ,,,,Salima,0.00001,0.00001,0.00001,,Functional,,
668078,8464277,Saidi ,,,,Salima,0.00001,0.00001,0.00001,,Functional,,
668148,8464260,Kutukulu ,,,,Salima,0.00001,0.00001,0.00001,,Functional,,
668227,8464308,Kaunganya ,,,,Salima,0.00001,0.00001,0.00001,,Functional,,
668331,8464187,Kumchongwe ,,,,Salima,0.00001,0.00001,0.00001,,Functional,,
668335,8464184,Alihuda mosque ,,,,Salima,0.00001,0.00001,0.00001,,Functional,,
668344,8464242,San ,,,,Salima,0.00001,0.00001,0.00001,,Functional,,
668397,8464555,Pemba primary school ,,,,Salima,0.00001,0.00001,0.00001,,Functional,,
668428,8469655,Mkomba  ,,,,Salima,0.00001,0.00001,0.00001,,Functional,,
668593,8469733,Chikalenda  ,,,,Salima,0.00001,0.00001,0.00001,,Functional,,
668685,8469858,Kanyenda  ,,,,Salima,0.00001,0.00001,0.00001,,Functional,,
668834,8470130,Kayembe 2  ,,,,Salima,0.00001,0.00001,0.00001,,Functional,,
669221,8470338,Nthumbwana  ,,,,Salima,0.00001,0.00001,0.00001,,Functional,,
669433,8470601,Kunkhongo 2  ,,,,Salima,0.00001,0.00001,0.00001,,Functional,,
669751,8470824,Jika  ,,,,Salima,0.00001,0.00001,0.00001,,Functional,,
669952,8471094,Daka  ,,,,Salima,0.00001,0.00001,0.00001,,Functional,,
670023,8470877,Kunkhongo  ,,,,Salima,0.00001,0.00001,0.00001,,Functional,,
670470,8471332,Limbilanji  ,,,,Salima,0.00001,0.00001,0.00001,,Functional,,
671262,8479471,Mikute kumusi  ,,,,Salima,0.00001,0.00001,0.00001,,Functional,,
671381,8479317,Butchery  ,,,,Salima,0.00001,0.00001,0.00001,,Functional,,
671476,8390634,Tchale,Sawa Group,9/15/2016,,Ntcheu,0.00001,0.00001,0.00001,,Functional,,
671633,8475076,Mili  ,,,,Salima,0.00001,0.00001,0.00001,,Functional,,
671671,8485765,Lundu ,,,,Salima,0.00001,0.00001,0.00001,,Functional,,
671726,8486995,Lifuwu full primary school,,,,Salima,0.00001,0.00001,0.00001,,Functional,,
671832,8475912,Lufani ,,,,Salima,0.00001,0.00001,0.00001,,Functional,,
671876,8476772,Kalembo  ,,,,Salima,0.00001,0.00001,0.00001,,Functional,,
671888,8476836,Nafulu  ,,,,Salima,0.00001,0.00001,0.00001,,Functional,,
671894,8485922,Mzikiti ,,,,Salima,0.00001,0.00001,0.00001,,Functional,,
671921,8485304,Imed Masjid water James point,,,,Salima,0.00001,0.00001,0.00001,,Functional,,
671936,8484895,Kazembe school ,,,,Salima,0.00001,0.00001,0.00001,,Functional,,
671959,8484770,Bandawe ,,,,Salima,0.00001,0.00001,0.00001,,Functional,,
672005,8479700,Mchemera,,,,Salima,0.00001,0.00001,0.00001,,Functional,,
672029,8485351,Imed ,,,,Salima,0.00001,0.00001,0.00001,,Functional,,
672031,8486024,Mzalule  ,,,,Salima,0.00001,0.00001,0.00001,,Functional,,
672417,8486547,Lifuwu Madrass,,,,Salima,0.00001,0.00001,0.00001,,Functional,,
672460,8486038,Fisheries,,,,Salima,0.00001,0.00001,0.00001,,Functional,,
672993,8480987,Misimkwanda  ,,,,Salima,0.00001,0.00001,0.00001,,Functional,,
673405,8481268,Monjeza  ,,,,Salima,0.00001,0.00001,0.00001,,Functional,,
673792,8481070,Monjeza 2  ,,,,Salima,0.00001,0.00001,0.00001,,Functional,,
674014,8480676,Kadale  2,,,,Salima,0.00001,0.00001,0.00001,,Functional,,
674102,8480771,Pamjigo,,,,Salima,0.00001,0.00001,0.00001,,Functional,,
676431,8361069,Ntcheu District Hospital,Borehole Construction Fund,,,Ntcheu,0.00001,0.00001,0.00001,,Functional,,
677238,8190373,Paulo,MH Drillers,9/26/2023,10,Chikwawa,61,3.8,0.00001,,Functional,,
678572,8198085,Mankhokwe,Borehole Construction Fund,,,,0.00001,0.00001,0.00001,,Functional,,
678593,8392744,Nasala,Sawa Group,12/20/2016,,Ntcheu,0.00001,0.00001,0.00001,,Functional,,
680503,8189981,Kudzanji,MH Drillers,9/27/2023,10,Chikwawa,63,7.86,0.00001,,Functional,,
683460,8376026,Matalala/Zande,Sawa Group,10/22/2016,,Ntcheu,0.00001,0.00001,0.00001,,Functional,,
685937,8367999,Kamiza,Sawa Group,9/17/2016,,Ntcheu,0.00001,0.00001,0.00001,,Functional,,
686075,8262782,Mpatseabwire,Borehole Construction Fund,,,Blantyre,0.00001,0.00001,0.00001,,Functional,,
687064,8348022,Mpira balaka treatment plant,Borehole Construction Fund,,,Ntcheu,0.00001,0.00001,0.00001,,Functional,,
691585,8227742,Chikwawa,Borehole Construction Fund,,,Chikwawa,0.00001,0.00001,0.00001,,Functional,,
692086,8214859,Nakondwe,MH Drillers,9/23/2023,10,Chikwawa,45,7.3,0.00001,,Functional,,
694638,8417337,Chantulo Primary School,,,,Mangochi,0.00001,0.00001,0.00001,,Functional,,
694639,8417333,Chantulo sch,Borehole Construction Fund,,,Mangochi,0.00001,0.00001,0.00001,,Functional,,
694841,8223302,Batison,MH Drillers,9/21/2023,10,Chikwawa,45,4.9,0.00001,,Functional,,
695911,8319927,Mokhotho,Borehole Construction Fund,,,Ntcheu,0.00001,0.00001,0.00001,,Functional,,
697780,8274890,Mode,MH Drillers,11/6/2023,10,Blantyre,52,6.1,0.00001,,Functional,,
